kontras_glcm,korelasi_glcm,energi_glcm,homogenitas_glcm,entropi_glcm,variance_glcm,skewness_glcm,std_dev_glcm,mean_glcm,mean_lbp,std_dev_lbp,energi_lbp,entropi_lbp,variance_lbp,skewness_lbp,kontras_lbp,korelasi_lbp,homogenitas_lbp,usia_simpan,kelas_kualitas,filename
0.2136051749976615,0.8923256532416705,0.3828818511473149,0.3752751412505876,0.5090246578907489,0.6780281643680762,0.4738182746449281,0.7558503684288805,0.6292726921703015,0.5314860293776932,0.719734671695025,0.4617583430604288,0.5625512843905186,0.7050678792643045,0.44242407211673634,0.7050678792643045,0.5423078792093544,0.2665489004371113,2 minggu,Berkualitas,2_aug_0_2_36.JPG
0.2134617007295214,0.8924055054628092,0.3842116406622116,0.37999992622806494,0.5080058333418043,0.6780712874674184,0.4736000050744919,0.7558858372459588,0.629253106034675,0.5516426486261072,0.7177064967940848,0.46302374628370396,0.5657177275682973,0.7029751956464458,0.4323404306743163,0.7029751956464458,0.5692536520445056,0.2669436506101994,2 minggu,Berkualitas,2_aug_1_2_36.JPG
0.18280805546517295,0.9285618836223529,0.4957982952609902,0.48687859684466117,0.4445835068050807,0.8157280487546903,0.5040754934974597,0.8649793368954368,0.7874242086501703,0.2776516380149213,0.5064049957516656,0.22562339531329448,0.7976556741740867,0.4882305119872848,0.7142418537354869,0.4882305119872848,0.6220355018979666,0.48721056502656357,2 minggu,Berkualitas,2_38.JPG
0.18274042084807982,0.928592405768586,0.4960041651416261,0.4875760983810398,0.4443731825127076,0.8157392217753734,0.5040617706323675,0.8649878800518335,0.7874270066695448,0.27955145730040404,0.5044337251826004,0.22561398199579705,0.7973953054568913,0.48625768789546203,0.7142168163807687,0.48625768789546203,0.6254269730761209,0.48765805892386604,2 minggu,Berkualitas,2_aug_0_2_38.JPG
0.1832824125539847,0.9283754829218407,0.4953451142068627,0.4780773653934591,0.4445947232622217,0.8158192756195105,0.5042968616897695,0.8650490897414979,0.7872787116426511,0.28247069181224194,0.5123309801808515,0.23128278662852791,0.7927703408810584,0.49416456932762215,0.7141938429902286,0.49416456932762215,0.616022006292983,0.482735763350177,2 minggu,Berkualitas,2_aug_1_2_38.JPG
0.17052808376861792,0.9337868429821728,0.4830763427095458,0.4737834892726993,0.4499193482285477,0.8156506302736107,0.5137784459047914,0.8649201395970808,0.7611619987931201,0.3050368379593163,0.5314890088515271,0.24549204742844377,0.781931592333294,0.5133836382660998,0.6940634683007849,0.5133836382660998,0.6197776333978885,0.45570983695534895,2 minggu,Berkualitas,2_39.JPG
0.1705353571981877,0.9337853987499883,0.4830050621445244,0.47476131869943533,0.4500039739051449,0.8156658473709207,0.5137933990221898,0.8649317753829094,0.7611368166187418,0.3024882998934241,0.531134803875624,0.24396285290876787,0.7833477749553971,0.5130278204642185,0.6955364099928154,0.5130278204642185,0.6191449125704247,0.45671699425742707,2 minggu,Berkualitas,2_aug_0_2_39.JPG
0.17052487447500986,0.9338059777395247,0.4831993341509751,0.4677533683969568,0.4491438701623742,0.8157936776154506,0.5137402050819363,0.865029517603947,0.7610444819793557,0.29261850702006287,0.5312871016312155,0.2448116240099962,0.7815770182884606,0.5131808094518678,0.7045697357083137,0.5131808094518678,0.5998987791737067,0.45764537718120235,2 minggu,Berkualitas,2_aug_1_2_39.JPG
0.2034049745398661,0.9116224936906926,0.40661203229522075,0.39812134251674247,0.5159174184822716,0.7609807295555804,0.5064602493680012,0.8225372882647617,0.7290398036909601,0.33001251100505097,0.6173618517145324,0.31162479625955275,0.7166411029399659,0.6001858765693356,0.6462164872498182,0.6001858765693356,0.51173703315171,0.3894414781591569,2 minggu,Berkualitas,2_42.JPG
0.20347171798580121,0.9115910137760265,0.40642423652960835,0.39765826306094504,0.5160245436478196,0.7609689441482184,0.5064962367525206,0.8225280232191235,0.7290407363640854,0.32829803994254214,0.6156212250984463,0.30913454788862593,0.7189257329178482,0.5984157634452512,0.6471444827709814,0.5984157634452512,0.5141374019499504,0.3904214992782974,2 minggu,Berkualitas,2_aug_0_2_42.JPG
0.20300866355285194,0.9117806229939933,0.40651651190807936,0.39622026067423993,0.5153615298276306,0.7608729193781409,0.506184066862602,0.8224525316515149,0.7290640531922138,0.3302905333395128,0.6196260287435892,0.30895630639417876,0.720491752305913,0.602489068441402,0.6416046507248534,0.602489068441402,0.5177607102078402,0.38186042192134906,2 minggu,Berkualitas,2_aug_1_2_42.JPG
0.14171225578764046,0.9428114547232117,0.5523272198284903,0.5324681778872818,0.41078550200865216,0.7899299483732793,0.5045052452423026,0.8451263534102456,0.7835097795440525,0.20870209906862516,0.41846665073052197,0.15417983184276735,0.8649185204168868,0.40077253655580597,0.7841934951090519,0.40077253655580597,0.6985040178843643,0.5675754058918322,2 minggu,Berkualitas,2_43.JPG
0.14170568085887578,0.9428128438698459,0.5521651884424637,0.532496702068947,0.41066732032993736,0.7899167327000461,0.5045151809314646,0.8451161172770764,0.7834799340040498,0.211899355914927,0.4187110665546062,0.1573475769858669,0.8621454895413398,0.40101405879314894,0.7844400791389758,0.40101405879314894,0.6947025308795628,0.5693829459455452,2 minggu,Berkualitas,2_aug_0_2_43.JPG
0.14217823924813244,0.9426265679163504,0.5496259406949817,0.5273611186885824,0.41287115364423244,0.7900771398459846,0.5046178777652761,0.8452403551982031,0.7833540231321584,0.22672721375283866,0.42036182318553245,0.1618526247517914,0.8579907682185611,0.4026454999393987,0.7708613773437143,0.4026454999393987,0.7090417773036802,0.5736703499521657,2 minggu,Berkualitas,2_aug_1_2_43.JPG
0.1853828638592218,0.9248043664724029,0.4410822124796868,0.41887258570558916,0.4876240584609796,0.795743485906183,0.5224793331754144,0.8496225813984911,0.7456432506642959,0.2999860988832778,0.5965505334138845,0.2884286128509109,0.7396597395092017,0.5790508685771902,0.6794564364721286,0.5790508685771902,0.511634529629661,0.4000676009146746,2 minggu,Berkualitas,2_44.JPG
0.18548044316587622,0.9247648597391369,0.44067095100704123,0.418428166461345,0.4877342321873035,0.795764919069184,0.5225059459638535,0.8496391335847346,0.7456432506642959,0.2979936054863072,0.5977211646609635,0.28932296537585245,0.7386060469104169,0.5802380355399178,0.6803847322120194,0.5802380355399178,0.5063843233481956,0.4002099062310601,2 minggu,Berkualitas,2_aug_0_2_44.JPG
0.18565042179445368,0.9246990239284587,0.44211139094198093,0.41791071682105724,0.48808910538129374,0.7958172396944465,0.5223848450606063,0.8496795384783047,0.7456693655117987,0.3087438024187958,0.6031365387778703,0.29282290671188393,0.7367047654359433,0.5857324976042829,0.6710958563458641,0.5857324976042829,0.5166544929968884,0.3877600718059911,2 minggu,Berkualitas,2_aug_1_2_44.JPG
0.2590026575812558,0.8164397114340591,0.41805017805868955,0.3916353708893684,0.488945333589582,0.49033041525550997,0.366468173889832,0.5921744769348896,0.4849023537871648,0.3496130855845434,0.7921215793382685,0.47660174695447466,0.5584916470635124,0.7801488104241754,0.6224946451850931,0.7801488104241754,0.2586441319332904,0.21131505893322844,2 minggu,Berkualitas,2_59.JPG
0.25897738152981314,0.8164509876387487,0.41812415077441745,0.39149571123333404,0.4887581013931228,0.4903230247495914,0.36644532231478766,0.5921676195145312,0.48492473794216717,0.3462304805152677,0.7936110436918576,0.4771439627786504,0.5579190216337588,0.7817017088911474,0.6249786898034728,0.7817017088911474,0.2530496358919214,0.2112811362352024,2 minggu,Berkualitas,2_aug_0_2_59.JPG
0.2586030974186149,0.8166419666733118,0.41858502376847534,0.39112595968506625,0.4873181956296534,0.4902087542074206,0.3664069981752921,0.5920615867521992,0.48504598544843336,0.3761642185255549,0.7943075502318615,0.489408707375472,0.5491695746268402,0.7824279893322443,0.6062328368933511,0.7824279893322443,0.2782313721915357,0.20265013567802476,2 minggu,Berkualitas,2_aug_1_2_59.JPG
0.26881570176683095,0.869626680753513,0.3634717683901859,0.34033576411942457,0.570382743111023,0.6976381424079594,0.5175942679161875,0.7718905619200377,0.7141105049772091,0.377693341365092,0.8029811837822124,0.5032560687068218,0.5355767797887653,0.7914783082412477,0.6028961629093811,0.7914783082412477,0.26112915491187394,0.20642718198225352,2 minggu,Berkualitas,2_61.JPG
0.26881162620678356,0.8696288456106669,0.3633809368674219,0.34060878047385723,0.5705330775468145,0.6976399667554413,0.5175448033538461,0.7718920459529962,0.7140927841878318,0.3757008479681213,0.8011889153315183,0.5000510852659615,0.5381768599021074,0.7896073070017743,0.6031554075387923,0.7896073070017743,0.2627423972111569,0.20879058605436907,2 minggu,Berkualitas,2_aug_0_2_61.JPG
0.26819401707581375,0.8699068074816955,0.36377098737565877,0.34183808484943295,0.5687034564704632,0.6975711800347101,0.5175938764227985,0.771836089689593,0.7142196277328485,0.37125249061674637,0.8063967957753306,0.5089460587640862,0.5294944128951556,0.795045258458433,0.6138357215418648,0.795045258458433,0.24438119675822687,0.1962821258658291,2 minggu,Berkualitas,2_aug_1_2_61.JPG
0.22400680117358993,0.8628512804215271,0.468757536786545,0.4351688681263619,0.4579707370537993,0.5725761687686649,0.4242998510726154,0.6663355146798555,0.5502267794703711,0.3901116723043454,0.7290035506445558,0.4324048671787448,0.6079645959497272,0.7146391803804649,0.6101979061515698,0.7146391803804649,0.3841948378775772,0.2656566164733397,2 minggu,Berkualitas,2_64.JPG
0.2240124881619412,0.8628491834095141,0.46878557135163146,0.4361161142527577,0.45767657894058084,0.5725808815608124,0.4243298162482355,0.6663396476504942,0.5502015972959936,0.38742412307122115,0.727578214701013,0.4297193197705268,0.610224179690476,0.7131665261354375,0.6125259433277389,0.7131665261354375,0.3845615785147355,0.26691612507179663,2 minggu,Berkualitas,2_aug_0_2_64.JPG
0.22337009195893412,0.8631880001698329,0.47097273963287956,0.4455255204070956,0.45542340193927644,0.5725125542731645,0.4241274824368623,0.6662797255297275,0.5502696824341267,0.36976970483295746,0.7169888543965965,0.4107321778817343,0.6260574839293492,0.702234870983383,0.6201511147381951,0.702234870983383,0.3894708781342244,0.26984234323185635,2 minggu,Berkualitas,2_aug_1_2_64.JPG
0.24295451839887178,0.84039664176439,0.42371686030198086,0.43142508251067785,0.5173847758459482,0.532317067608601,0.4233264835595762,0.6305560550976025,0.6237503345964821,0.33617533941893474,0.7133800203194418,0.4079352213492473,0.6245988941645074,0.698513109041473,0.6418744549579343,0.698513109041473,0.343728036689931,0.28797428401355546,2 minggu,Berkualitas,2_66.JPG
0.24294467804441003,0.8403961899641154,0.4237653982874503,0.4303916799241369,0.5175902027944177,0.5322956423477097,0.42333707826598116,0.6305367548842346,0.6237279504414798,0.3323757008479673,0.7123575997533186,0.4053337385791997,0.626933121586343,0.6974590391139308,0.6448953254422092,0.6974590391139308,0.3422895500950242,0.2882454582429361,2 minggu,Berkualitas,2_aug_0_2_66.JPG
0.24259140002678392,0.8405886934139537,0.42506349154840034,0.4376864017669942,0.5175385356470946,0.5322334585631241,0.42321394152940855,0.6304807371462748,0.6237475365771076,0.3624484500254865,0.7126058507758071,0.41041116409845324,0.6269294580012916,0.6977149608536333,0.6275099623608082,0.6977149608536333,0.3790390957654275,0.2861745452457837,2 minggu,Berkualitas,2_aug_1_2_66.JPG
0.22231771804328168,0.8491911740977895,0.487411297224002,0.5611422894383314,0.45610375598131514,0.5218504919996073,0.4054385495645226,0.6210936544542986,0.6091185586096446,0.24035030814142122,0.4881683752524681,0.21969623770448113,0.8020654980036661,0.47000108710176475,0.7609993963401979,0.47000108710176475,0.5709746101651839,0.5061840262952383,2 minggu,Berkualitas,2_67.JPG
0.22226809240028972,0.8492286013693805,0.4876940567865393,0.5619074590769684,0.4559192117941202,0.5218786887658142,0.4053170043671422,0.6211192380351732,0.609166124939026,0.24211111625967402,0.4875026703790674,0.21911665253868073,0.8031412169789163,0.4693365598303425,0.7602937642049119,0.4693365598303425,0.5756048449472353,0.5053089540080904,2 minggu,Berkualitas,2_aug_0_2_67.JPG
0.22255947347502195,0.8490704574534155,0.48569680907214335,0.5663867455221142,0.45857676930829283,0.5219235718846984,0.4051256621051363,0.6211599604982433,0.6092360754234103,0.23242667160928465,0.48349767053457243,0.213806165508924,0.8060707527795569,0.46534000477368376,0.7635193549333459,0.46534000477368376,0.5719966160286482,0.5075525664513111,2 minggu,Berkualitas,2_aug_1_2_67.JPG
0.1891676413750591,0.8239031841000689,0.667959863287933,0.5876469041027443,0.26564102762890146,0.3876902460762506,0.25362660776944496,0.49309709934536483,0.30378469427441296,0.6041888698392107,0.7410987242842434,0.5037595392288097,0.5400485201801939,0.7271477800408568,0.4232092555880589,0.7271477800408568,0.5776122164143223,0.23490860791794685,0 minggu,Berkualitas,0_13.JPG
0.18903816201076834,0.8239976611368557,0.6682410980709903,0.5882279829243922,0.26537456864838205,0.3876884393119602,0.2535385359661552,0.4930952819990663,0.3037865596206622,0.6027060840554197,0.7408266767592501,0.5030708382063447,0.5405427299760223,0.7268661997715721,0.42445563297867495,0.7268661997715721,0.5766268165733653,0.23587435968061654,0 minggu,Berkualitas,0_aug_0_0_13.JPG
0.1896815154397236,0.8235715661941002,0.6670954672384717,0.592047377290858,0.2655699096699923,0.38779473635661815,0.2540669497788593,0.49320219684688743,0.3038900863375505,0.595060469857745,0.7365473100323647,0.49550580703406577,0.5439865742717321,0.7224382970864983,0.4288935112341482,0.7224382970864983,0.5779455550970534,0.22648176562634048,0 minggu,Berkualitas,0_aug_1_0_13.JPG
0.12255748277624318,0.9425789721504609,0.7987303738995342,0.682988810892765,0.2328390591497855,0.7186851978315929,0.4693570823302949,0.7889121090235685,0.5900015575641181,0.6467262870117232,0.6501407412903223,0.41533686266489706,0.6163356389714527,0.6336023180979544,0.3910176688120206,0.6336023180979544,0.7951402184108978,0.27194962282581797,0 minggu,Berkualitas,0_84.JPG
0.12256101326751834,0.9425815574510034,0.7982234714464944,0.682261889901854,0.23310475354328217,0.7187194286829875,0.46937038387181906,0.7889396327638382,0.5900174130072454,0.6476530281265925,0.6503014423474741,0.4159564380495821,0.6157658455175729,0.6337665296875462,0.3901075540479299,0.6337665296875462,0.7953051775865428,0.27237815241777613,0 minggu,Berkualitas,0_aug_0_0_84.JPG
0.12194355680099916,0.9428591117678348,0.7990928439611872,0.688913935180055,0.23278188817570053,0.7186379497031943,0.46916862087056777,0.7888741177364383,0.5900854981453791,0.6496918585793051,0.6580230100662675,0.4252889670065606,0.6086288283320461,0.6416612012855457,0.3944530836675105,0.6416612012855457,0.7801853904419779,0.26511433824540626,0 minggu,Berkualitas,0_aug_1_0_84.JPG
0.25031222027054334,0.8660615712069857,0.4914183616961714,0.4649608523907781,0.4381625037974164,0.6400347231318934,0.5267989373791002,0.7242540391121799,0.40906203861826274,0.8991242296464501,0.804578355367079,0.7039158920299915,0.3238048860998916,0.7931460357959755,0.13745564863957915,0.7931460357959755,0.6794859352453634,0.14597648638397612,0 minggu,Berkualitas,0_85.JPG
0.2503650804122663,0.8660373574902669,0.49130254127464806,0.4648749850795406,0.43831557022028467,0.6400476857744203,0.5268147643487062,0.7242649399308334,0.40910773960139346,0.8972707474167093,0.8036373259985069,0.7018076583606128,0.325446977048636,0.7921633910212427,0.13805263292154735,0.7921633910212427,0.6799288283599323,0.14648922680202714,0 minggu,Berkualitas,0_aug_0_0_85.JPG
0.2520577516010519,0.8651961040818228,0.4918644716270956,0.46718306066945575,0.43828702873512726,0.6401355901510087,0.5275121975442519,0.7243388601090056,0.40906203861826274,0.8926833788981066,0.7971826501759863,0.6916487012810579,0.3321597728766339,0.7854267391984276,0.13847558908931756,0.7854267391984276,0.6875534754123217,0.14708130635815309,0 minggu,Berkualitas,0_aug_1_0_85.JPG
0.20293998086660425,0.9025691984752471,0.5392141202951506,0.5389696159133323,0.4170309052832415,0.7043970962610715,0.5547885295023771,0.7773783694870173,0.4703563837278376,0.8412492470228442,0.7514246279463556,0.6147721029281396,0.41428554560531833,0.7378434678107455,0.19423252750532222,0.7378434678107455,0.7288799806834283,0.19043599748025872,0 minggu,Berkualitas,0_86.JPG
0.20297550089250643,0.9025542836171996,0.5394305364299002,0.5387794994212195,0.4169147312624727,0.7044044974943037,0.5548206861771687,0.7773843674987834,0.4703908926334675,0.8461609749316549,0.7510966445718339,0.6163019963484171,0.41355000349364474,0.7375035004961782,0.19146852826225622,0.7375035004961782,0.7330473817241222,0.19222120577684734,0 minggu,Berkualitas,0_aug_0_0_86.JPG
0.20292132848590602,0.9025940462218169,0.5380006448789482,0.5433529985137999,0.4171503426819521,0.7044878822546495,0.5546622889344798,0.7774519413993657,0.4703293362072094,0.8539456002965574,0.7563480552303932,0.623977672222431,0.40822416658679667,0.7429486684435768,0.1874201268653916,0.7429486684435768,0.7319774623718054,0.19102592353968736,0 minggu,Berkualitas,0_aug_1_0_86.JPG
0.18126391371243045,0.9053489331229864,0.6030271052662743,0.5827328575045868,0.3603453692616263,0.6625758403561085,0.5053722511890978,0.743084121087574,0.42488297283962484,0.8590890134840817,0.7739846819857019,0.6424870281863972,0.3932201308625901,0.7612653709779658,0.19007572703314646,0.7612653709779658,0.7121229833404626,0.1708463277216299,0 minggu,Berkualitas,0_87.JPG
0.18129119269144636,0.9053383404887133,0.6028122529586202,0.581925542084365,0.3604957817119124,0.6625914936549661,0.5053749837819063,0.7430971110923449,0.4248913668977505,0.8554747231360923,0.7736317644492128,0.640220755618135,0.39494293855950546,0.7608984012820406,0.1926628800883958,0.7608984012820406,0.7106759576337318,0.16979021765195224,0 minggu,Berkualitas,0_aug_0_0_87.JPG
0.1820154446522369,0.9049984254123824,0.5993116308543766,0.5776597063535845,0.3621097471227982,0.6626987706626913,0.5057056457803389,0.7431861325253434,0.4247468025633579,0.857513553588807,0.7677036985148853,0.6324763035566435,0.403654714666335,0.7547370041281223,0.19135469620004592,0.7547370041281223,0.7243328541540389,0.17265243323947468,0 minggu,Berkualitas,0_aug_1_0_87.JPG
0.2270479706518668,0.8841601188894452,0.5065068289406504,0.5297447628718269,0.41779888898915735,0.6696427180693605,0.559197117819354,0.748936661136118,0.3925527916305636,0.7759139984245416,0.7148468946733165,0.5598303471203422,0.46438907283310293,0.7000256564672682,0.2586785123088789,0.7000256564672682,0.7253730194550696,0.2180011856810618,0 minggu,Berkualitas,0_88.JPG
0.22711953994575537,0.8841235016393556,0.5064574276967158,0.5303487405584307,0.41784881162670096,0.6696333144555857,0.5592450180277362,0.7489288892576211,0.39257144509306685,0.7753116166998739,0.7140822294131923,0.5588267040135848,0.46562830112126197,0.6992371433016171,0.26028776641779094,0.6992371433016171,0.7261320708584411,0.21676263033022047,0 minggu,Berkualitas,0_aug_0_0_88.JPG
0.22771052205126105,0.8838450579037311,0.5036847168822097,0.5310921305616063,0.419645740086848,0.6697090783553972,0.5593439001594273,0.7489915052457594,0.39253600351431234,0.8077938927760534,0.7148043256348707,0.5742538646364077,0.4521745620580656,0.6999817575770484,0.23473705084142488,0.6999817575770484,0.745750768727494,0.2161854384254155,0 minggu,Berkualitas,0_aug_1_0_88.JPG
0.21328264452388873,0.8937043456315122,0.510923033569756,0.5593448884769806,0.4124339968162298,0.6838225576955338,0.5519353406698845,0.7606084719489439,0.4290660118057759,0.7809184004448361,0.6918359313706687,0.5420531332194544,0.4855410471313967,0.6763342623400971,0.2676857119183477,0.6763342623400971,0.7605147178277103,0.23396083940558784,0 minggu,Berkualitas,0_89.JPG
0.21334267382857847,0.893673249876763,0.5110223853733962,0.5595516239237542,0.4122533438716941,0.6838110195647759,0.5519739867127048,0.7605990128927831,0.42903336824639665,0.7808257263333481,0.6910722743246434,0.5421262556950573,0.48493934155046087,0.6755493441620869,0.2682647196472809,0.6755493441620869,0.7602694367580636,0.23344177683944053,0 minggu,Berkualitas,0_aug_0_0_89.JPG
0.21318436627661685,0.8937728267101159,0.5088457474627177,0.5531175687542244,0.4136764720478907,0.6839185404493685,0.5519744465490407,0.7606871570160602,0.4290305702270214,0.7561280756220753,0.6875503315635184,0.527355515623093,0.49613564300991914,0.671930443728667,0.2833654885227335,0.671930443728667,0.7505521472260981,0.23917678659304753,0 minggu,Berkualitas,0_aug_1_0_89.JPG
0.2806835246188548,0.8699002135384929,0.49518965118132924,0.47883582685928605,0.477364113150134,0.7237342657857813,0.5981205435759959,0.7929663391460439,0.503877588517674,0.8820258560771059,0.7601119372071778,0.648041540729875,0.3813934859334124,0.7468538907267365,0.1535670155075922,0.7468538907267365,0.7337065838009041,0.18975323193704405,0 minggu,Berkualitas,0_90.JPG
0.28057447035449967,0.8699437631977744,0.4953685443523422,0.4788573624104756,0.4773406070797949,0.7237022408056046,0.5980995146959778,0.7929406592053179,0.5038533390164216,0.8864278763727348,0.7603075415950774,0.6504056157012901,0.37985142316094644,0.7470568967124576,0.15083484870889946,0.7470568967124576,0.7360016134614946,0.1909961105196546,0 minggu,Berkualitas,0_aug_0_0_90.JPG
0.27982371051310645,0.8702939476328793,0.49625178551563787,0.4746541505889492,0.4773640516262869,0.7237104339032493,0.5977299364020681,0.7929472290648575,0.503877588517674,0.8902738519994442,0.7574330224545521,0.6465979178527963,0.3826071625099495,0.7440741667379231,0.144246520935361,0.7440741667379231,0.7463256131278868,0.1883111982624249,0 minggu,Berkualitas,0_aug_1_0_90.JPG
0.13242108059264754,0.9378526132838833,0.7460594815779289,0.7509247982068235,0.2718584878609492,0.7178363659144389,0.48482894105230967,0.7882294308023832,0.5789885533027347,0.7546916268940262,0.6812597113683073,0.49810805422665005,0.537456020611401,0.6654711334510255,0.30855379460304366,0.6654711334510255,0.7981842399936896,0.24228139191856743,0 minggu,Berkualitas,0_1.JPG
