filename,mean_R,mean_G,mean_B,std_R,std_G,std_B,usia_simpan,kelas_kualitas
2_64.JPG,141.90828465017196,107.6180737827089,67.67813674666822,54.59085957857505,39.75838009668576,30.08613849202546,2 minggu,Berkualitas
2_66.JPG,140.44235422834342,107.72058743081477,71.92203670034753,53.444582303764015,39.204512895459956,31.094712964538708,2 minggu,Berkualitas
2_67.JPG,139.8895741833858,107.62121391753192,75.02615286360094,53.16142134597224,39.449013992306426,32.78805560609208,2 minggu,Berkualitas
0_13.JPG,133.24964405446187,101.56610128815589,75.84515378315064,46.710425852903356,33.57939803357788,27.190099186030107,0 minggu,Berkualitas
0_84.JPG,138.09639915334904,109.69634782720875,80.95518223544231,60.767928142811456,43.05776781577261,30.96120502215772,0 minggu,Berkualitas
0_85.JPG,137.92348097337137,108.24939989313972,80.82929464362886,59.01399786893138,41.61965804767456,31.03093720593763,0 minggu,Berkualitas
0_86.JPG,138.18641268966303,108.94152699832256,80.09245054386307,61.452691505704394,43.71588989722432,31.43141759486576,0 minggu,Berkualitas
0_87.JPG,134.6240608904857,106.67958138273592,80.47266171984548,58.633604092113416,41.9995292813306,30.693253507116506,0 minggu,Berkualitas
0_88.JPG,137.72735386560686,107.70281640700888,79.46975567516012,61.00986724256371,43.01140426374844,31.209839664084438,0 minggu,Berkualitas
0_89.JPG,138.23987059348505,108.5375620686054,78.67631091742858,61.18132342529344,43.32741015868625,31.210350175041896,0 minggu,Berkualitas
0_90.JPG,143.42035522460938,110.86714665339544,79.51552264873798,64.17066022260393,44.313181882056405,31.26760514303708,0 minggu,Berkualitas
0_1.JPG,140.78967519322782,108.26354573058521,78.00624401913876,61.80017498679398,42.50229996965729,29.94188813514176,0 minggu,Berkualitas
0_14.JPG,134.87335720751904,102.6820273532492,75.99726645011272,50.89117137746101,36.12683886619976,27.107773186180545,0 minggu,Berkualitas
0_2.JPG,145.31959712631982,112.21872581956616,77.664380740011,65.40509776038967,44.90026432125995,30.626199134810907,0 minggu,Berkualitas
0_30.JPG,131.27285068791514,106.79956506446246,83.63845898889325,50.60805251036725,39.39533601126263,32.76482991391483,0 minggu,Berkualitas
0_3.JPG,134.49558182563513,104.08152007002072,80.40584628679689,56.51345125580005,39.909318401557584,30.440839590883353,0 minggu,Berkualitas
0_31.JPG,135.36812813243412,111.44347616463034,87.59492935422777,55.638784014656196,43.51913075630045,34.602654759109626,0 minggu,Berkualitas
0_32.JPG,135.7931935937972,107.72090233709952,81.47602243497616,55.225493491119245,41.75844321697103,32.944868684453226,0 minggu,Berkualitas
0_4.JPG,135.34574791812014,105.61962612170909,80.95545471294638,56.85942768503929,40.48549690047915,30.21859899524932,0 minggu,Berkualitas
0_5.JPG,139.38812114737263,118.98336408891497,90.48225079196484,64.28657941706756,49.99899542043572,34.58438246037115,0 minggu,Berkualitas
0_33.JPG,158.39464644241224,109.34371740226902,58.43909711244072,65.01409350612616,41.422958797823014,24.89619755682204,0 minggu,Berkualitas
0_6.JPG,126.57117137596721,99.69316996690793,82.76247243050578,45.5205957554462,33.555761501613574,29.64330110006711,0 minggu,Berkualitas
0_7.JPG,129.0757129617294,101.53541329569532,84.81076337833095,51.5410340748573,36.60576533484764,30.41452330876198,0 minggu,Berkualitas
0_8.JPG,127.65382302477754,101.65929578293999,84.56526140052819,51.00981484194623,37.13525147937647,31.687893137756674,0 minggu,Berkualitas
0_9.JPG,136.03386242664885,105.20750405200684,80.43631351986866,58.30393654715756,40.65093410684144,32.0153673055547,0 minggu,Berkualitas
0_10.JPG,131.193993729649,102.48384206058002,83.29595681259244,53.872648079042314,37.98634322890283,30.920017233984698,0 minggu,Berkualitas
0_11.JPG,129.83288545011823,102.18322819988002,83.6576834174401,52.614446103412156,37.472410204064914,31.122162512272837,0 minggu,Berkualitas
0_15.JPG,134.48436800397997,104.05554751074943,80.36186613837461,56.58397406746527,39.5276515956584,30.75424931708419,0 minggu,Berkualitas
0_12.JPG,130.91786959653265,103.21480567506853,80.65935746966697,55.898449192909446,39.99771587747136,34.111874437874974,0 minggu,Berkualitas
0_34.JPG,142.4108993453493,103.21261927601353,65.67765688897865,51.51570351431429,38.33463991417511,34.06220781971774,0 minggu,Berkualitas
0_35.JPG,145.54719613493813,107.41734446516358,65.55481607052043,53.68014132336796,39.858999479837244,34.099327976505194,0 minggu,Berkualitas
0_36.JPG,142.3233834060905,103.23618119392093,66.88094509581525,48.87722052751157,36.85500352838504,33.88565114308949,0 minggu,Berkualitas
0_26.JPG,149.13322189694557,112.03728317448353,70.4829892687716,57.836366148941394,41.2593217148441,30.97537756064975,0 minggu,Berkualitas
0_17.JPG,130.02820181060403,109.52724169064952,94.35014631550945,58.95858187527451,44.955536481405524,37.32397712760165,0 minggu,Berkualitas
0_37.JPG,154.08260152020975,107.07121126388652,57.534976612157905,59.67144169543086,41.271911149413484,31.767419416610927,0 minggu,Berkualitas
0_38.JPG,153.28899296730742,107.00232481759491,57.772180764831575,59.56888575553137,41.27045921413147,31.738092372680267,0 minggu,Berkualitas
0_39.JPG,149.87317221520414,105.85464107831753,58.581776382668316,55.83517911282455,39.71138180446231,32.06891598006012,0 minggu,Berkualitas
0_40.JPG,160.3392333686015,109.5045471322064,59.165267422881655,62.86984359868661,42.2449914632284,32.28864519454034,0 minggu,Berkualitas
0_41.JPG,153.87478820794914,110.32778902361792,61.9967671663467,59.956211726762994,42.57140700374112,32.98890188306869,0 minggu,Berkualitas
0_42.JPG,137.42231214544327,106.53417579882154,73.92409138285994,50.55475195133681,38.04941602926743,31.648806814285255,0 minggu,Berkualitas
0_43.JPG,142.91469531457233,104.0663457117987,66.99937380351743,51.15057079810349,38.93101689218928,35.21323358068268,0 minggu,Berkualitas
0_44.JPG,150.14649942396144,106.32716338575138,58.88187778890428,56.30045400917843,39.92912780994207,32.07906271165032,0 minggu,Berkualitas
0_45.JPG,145.3452722333089,104.96048713924527,67.24292545802481,52.33104222994688,38.60974953439391,34.418018935543365,0 minggu,Berkualitas
0_46.JPG,143.75535335081204,104.37626408564684,68.63063997857812,51.50733822127873,37.8767579586254,33.776632368675955,0 minggu,Berkualitas
0_47.JPG,150.50917762932787,107.91259792892934,61.80359890135421,57.117346220452596,41.005074121148944,33.35270473912964,0 minggu,Berkualitas
0_48.JPG,148.9681525452585,105.61021281425572,58.99043323307417,56.363451256327544,40.3137287570966,32.313413757385064,0 minggu,Berkualitas
0_49.JPG,155.05994676425826,108.0447402956134,58.36203579765178,60.45653109368553,42.06663727921075,32.82971674351129,0 minggu,Berkualitas
0_50.JPG,157.54002186748306,104.58336584299147,54.22262934616226,61.23400336040952,41.31719202102064,31.12703684282628,0 minggu,Berkualitas
0_51.JPG,140.98308530230005,102.54183143293758,68.54864190274675,51.0940443593809,38.27824874632676,34.75881703563798,0 minggu,Berkualitas
0_52.JPG,145.81593526116276,104.64533920668714,61.73809148096242,53.159861382229195,38.540029072002405,32.64948399410087,0 minggu,Berkualitas
0_53.JPG,136.59017861083265,102.6749047471939,74.06140312164409,45.98284232850764,36.17133179842545,33.90696022631331,0 minggu,Berkualitas
0_54.JPG,148.3473279104347,105.43772504300416,58.9791010670865,54.62643951524127,39.23207315884954,31.630030991440222,0 minggu,Berkualitas
0_55.JPG,146.7698488224173,104.76989661449365,58.91115078165815,53.41922153500313,38.44999099646587,31.584383415511894,0 minggu,Berkualitas
0_56.JPG,150.3763819211545,105.53502637730166,56.437988857784305,56.04304422328264,39.68349281248581,31.10854626327026,0 minggu,Berkualitas
0_57.JPG,147.33782862833266,105.79494534035278,58.607929854173655,53.549767323815985,38.97094903086889,31.494498976299493,0 minggu,Berkualitas
0_58.JPG,155.304160296409,109.15154705822111,59.01962237478329,60.70204018201703,42.369688764146765,32.691437220882065,0 minggu,Berkualitas
0_59.JPG,151.68581608217144,106.30805851534781,56.11567619084703,57.853028660293475,40.41010092059708,31.602580190036935,0 minggu,Berkualitas
0_60.JPG,148.29770186474533,104.31933435204311,55.72844859070364,53.689561790329044,38.481528156252274,31.23116656713119,0 minggu,Berkualitas
0_61.JPG,151.33776845825096,105.32561437583577,54.62464545976546,56.54317466848286,39.53934448301146,31.105106663956096,0 minggu,Berkualitas
0_62.JPG,148.07873902524835,105.2206695932671,57.299336968853645,54.07971829825252,38.88221859151776,31.350682609624332,0 minggu,Berkualitas
0_63.JPG,141.82657295708157,102.09248521211865,66.85094875654589,49.37439764825261,37.39120283687211,34.84314703954622,0 minggu,Berkualitas
0_64.JPG,154.62216631297275,106.45539232132852,55.653263349244774,59.40376623964461,41.09329511603,31.389731613082017,0 minggu,Berkualitas
0_65.JPG,152.37542413273604,106.26597163893555,56.641182455403566,57.47484004789696,40.17964220090097,31.46995727031256,0 minggu,Berkualitas
0_66.JPG,139.13239540973117,100.39517719475286,66.82812231255059,46.062773075842614,35.02253254207363,33.49271201068527,0 minggu,Berkualitas
0_67.JPG,143.24317795069672,103.38098304111254,66.36553719437494,51.19448396194279,37.91066563697926,34.274429825070584,0 minggu,Berkualitas
0_68.JPG,148.6236322737322,105.55950152318212,57.70381326515656,55.59343492663954,39.70051308206378,31.520586477817105,0 minggu,Berkualitas
0_69.JPG,133.12956560806543,106.85107392399442,84.66766944095586,54.523078321824556,39.95088743071981,30.140122303059037,0 minggu,Berkualitas
0_70.JPG,134.55276499549458,108.74637959060846,86.15098478795976,55.71840298154879,41.03334155824714,31.08734572450817,0 minggu,Berkualitas
0_71.JPG,143.27696143710224,113.6438477739774,83.00547175067986,62.13778455754624,44.98369013580634,30.375135026416338,0 minggu,Berkualitas
0_72.JPG,151.47363474665684,116.93685471572874,80.82461712872676,66.66194571499783,46.3340255670065,29.087051598548612,0 minggu,Berkualitas
0_73.JPG,134.19849369305834,116.19612767963572,98.46513915133211,59.986634818419205,48.012487355811366,37.988701879264944,0 minggu,Berkualitas
0_74.JPG,135.1184210930658,112.55424699449713,91.73210559702885,59.53772053012218,46.00572510382912,35.15192161972492,0 minggu,Berkualitas
0_75.JPG,141.0309978753273,116.73273635857412,90.70107215777722,64.58356123811797,48.63324141086539,34.73187048839686,0 minggu,Berkualitas
0_76.JPG,144.09497260071734,119.57200627013695,93.42101972227289,65.6302013463133,49.52301953319498,35.67579219483665,0 minggu,Berkualitas
0_77.JPG,138.15969537535287,116.22710867786273,93.80173928663476,62.77284937491562,48.00397469713138,35.93659630501338,0 minggu,Berkualitas
0_78.JPG,142.18211752195322,118.74423830991721,93.04911020647798,64.8194952102902,48.907029179117814,35.50745498990811,0 minggu,Berkualitas
0_79.JPG,140.67970345166452,116.94185243649952,91.053289694487,63.67987655205194,48.22733186999868,34.93072506758241,0 minggu,Berkualitas
0_80.JPG,140.6460824124291,116.26803679282172,90.91352422110964,62.73624953929092,47.589109282504275,35.16159771508787,0 minggu,Berkualitas
0_81.JPG,137.87693593226442,116.9612342591116,93.41026422963255,62.62556755981729,48.064495755633,35.5642789328003,0 minggu,Berkualitas
0_82.JPG,132.95453714458628,113.4637951196756,94.26515113308443,59.38659781710762,46.799090052262606,37.11934197739651,0 minggu,Berkualitas
0_83.JPG,139.51036755352933,117.39447740996074,94.63047835193794,63.34298635206585,48.72824690030444,37.098646190838885,0 minggu,Berkualitas
0_21.JPG,135.31665792122854,108.78282541254343,87.48658699270976,58.557055068771184,44.300919514295245,33.97660319546535,0 minggu,Berkualitas
0_22.JPG,136.90530574463224,115.86215882648278,96.65913658754202,60.18815209161474,47.225721207802664,37.02567059027289,0 minggu,Berkualitas
0_23.JPG,130.54673671828246,102.35324549869168,80.64218718998285,50.312667603727526,37.35197005354396,30.495857134709585,0 minggu,Berkualitas
0_24.JPG,142.37085871717895,111.54931939891054,80.77861350818354,62.21131726932423,45.15965961218261,31.293792483047124,0 minggu,Berkualitas
0_25.JPG,131.5838425482252,111.22955786863521,93.83185431709855,56.11079369916895,43.99754079640902,34.941567905726984,0 minggu,Berkualitas
0_27.JPG,138.0830928128742,110.80178923726318,85.54891822695978,57.544975748713696,42.50736107942572,31.673390464721713,0 minggu,Berkualitas
0_28.JPG,132.561824185029,107.81286246881896,87.00850429677661,54.43645162599758,41.16258918345075,31.34183204682157,0 minggu,Berkualitas
0_29.JPG,132.9818692961353,109.09312697431025,88.62779517431865,54.774524524096186,41.69704657049604,32.00762330154484,0 minggu,Berkualitas
1_28.JPG,136.34321979717166,110.1581306320838,86.61603075076202,56.28956243587419,42.648874853550396,34.56596188163202,1 minggu,Berkualitas
1_87.JPG,140.80113800682514,103.56325513653512,71.38897725593023,51.53213469612982,37.448448393656484,31.62540672469249,1 minggu,Berkualitas
1_90.JPG,138.90727866266752,100.97608012944994,68.1903954416276,45.56580093221096,33.99541292154757,30.4634499703005,1 minggu,Berkualitas
1_3.JPG,138.15290551533988,101.91566844633236,70.19392429276151,48.045835523442264,35.643904943270606,30.76649097077938,1 minggu,Berkualitas
1_34.JPG,133.9140102302594,110.63654620051675,84.29436484520382,53.12778741134831,43.47918580513003,36.436171397873004,1 minggu,Berkualitas
1_47.JPG,132.76964320914647,106.74381989342159,80.22849589273912,51.414473856716945,40.811371168813245,33.274831174661195,1 minggu,Berkualitas
1_11.JPG,140.98576185777034,104.16806446071311,70.52929254746779,52.051432798191385,38.06726610598662,31.80588707976603,1 minggu,Berkualitas
1_55.JPG,138.28293862236777,105.67850740256533,80.66754357809755,51.27864140696144,37.07606252580292,27.93299435296891,1 minggu,Berkualitas
1_58.JPG,136.07927706615195,104.17144457383095,79.14986715727197,51.09288209562469,37.234566808559485,28.111630834485727,1 minggu,Berkualitas
1_48.JPG,134.38663505522322,109.34430259530406,83.59761581847562,54.233103512123336,43.42629291852213,36.00530399448087,1 minggu,Berkualitas
1_1.JPG,136.39604556965668,109.56856807030418,87.47750564764453,58.611013306869296,43.686327621888246,34.2823128072248,1 minggu,Berkualitas
1_2.JPG,139.7265639784036,112.16231485010996,85.67987800185252,61.59979990209476,45.27735776584955,33.75460287930915,1 minggu,Berkualitas
1_12.JPG,141.86355624258712,105.8073267974071,66.84634481501072,56.01403133906608,40.75689227982949,31.75286708733609,1 minggu,Berkualitas
1_61.JPG,140.49893703221065,106.89828672146484,78.50114984295642,54.02920167214056,39.0308425938783,28.27987407295744,1 minggu,Berkualitas
1_13.JPG,139.96566327826974,104.40459028022912,70.47570568865288,52.410809023149525,38.551214675070085,31.604341976678093,1 minggu,Berkualitas
1_4.JPG,133.78437184820675,106.47698380280735,83.68157281380488,54.54930121857813,40.96980790010156,32.36332046743548,1 minggu,Berkualitas
1_14.JPG,140.97383189831498,105.66353016146198,72.97247388690327,53.149908654372716,39.01225927591044,32.36164429661619,1 minggu,Berkualitas
1_62.JPG,137.7499433860962,107.73950870826386,83.0739489216779,51.46358990642276,38.41444019477161,29.123878585630457,1 minggu,Berkualitas
1_66.JPG,137.07360481887608,105.49129098171194,81.0692177185229,51.88985684964121,37.60041126277518,27.95413052957445,1 minggu,Berkualitas
1_67.JPG,138.0024362692204,108.59459610551872,82.52915314909204,53.32405064858363,39.478243028633806,29.276092339458675,1 minggu,Berkualitas
1_5.JPG,130.37219106661368,101.70804759983865,80.17438248202191,51.88240487893903,38.59357354279839,32.196504334366644,1 minggu,Berkualitas
1_68.JPG,137.61493526837964,103.64712353926211,77.95433458775231,49.96052889330163,35.82475971943308,26.910642252819382,1 minggu,Berkualitas
1_6.JPG,133.83793995974003,105.91835383454843,84.69964345852623,56.70577113171536,42.37084710200604,35.20547372692002,1 minggu,Berkualitas
1_15.JPG,138.93203835092024,101.92137832507726,68.05480763651134,46.18731902857632,34.833287320456236,30.972895296361934,1 minggu,Berkualitas
1_7.JPG,135.80701684836473,108.41109580442682,87.57400561612157,57.08684374081453,43.05723267169817,36.14878653965917,1 minggu,Berkualitas
1_9.JPG,134.52245373777893,106.7056982114599,85.12655255216575,57.47762965963654,42.826579415468956,35.080797706463336,1 minggu,Berkualitas
1_49.JPG,132.1617212336682,108.63516364890535,82.71142998158119,51.639728080072615,41.74745592792591,34.84164197770926,1 minggu,Berkualitas
1_16.JPG,140.53067039528128,102.78652128441546,70.24873894717437,52.8220287328325,38.25477105199089,32.11000638916611,1 minggu,Berkualitas
1_10.JPG,132.50745464852608,103.31554610733183,81.54867195767196,53.0516039545359,39.57319684749339,32.544304087606754,1 minggu,Berkualitas
1_72.JPG,136.49821958630832,102.89064920284193,77.82677329130453,48.085648282845064,35.24990748253365,26.76013403746675,1 minggu,Berkualitas
1_76.JPG,146.12618191554466,106.7684645616585,67.33654806074051,54.00607966394119,40.807395996648154,35.48438819929842,1 minggu,Berkualitas
1_81.JPG,142.6285295409195,102.83424738807578,66.00214996489183,48.72665617634675,38.17012408725404,35.64706116080163,1 minggu,Berkualitas
1_82.JPG,142.83254932249895,103.35527329284551,66.97955893659493,51.54631725862134,39.41529301215585,36.15602212331373,1 minggu,Berkualitas
1_83.JPG,143.28312706436574,103.17002291380803,66.16136654494638,48.0143754220684,37.74771320368747,35.384370910916864,1 minggu,Berkualitas
1_84.JPG,145.28682299588615,104.8543895547111,65.7155818911773,54.37072898078477,41.67015734072725,36.94809492420159,1 minggu,Berkualitas
1_85.JPG,143.69638437497022,102.80517899881488,66.48291616152957,51.46730148978775,38.95558239412682,35.703923268571344,1 minggu,Berkualitas
1_86.JPG,143.05923494449564,103.12321629367851,67.7754821227775,48.15728808820132,37.78285586990365,35.634884801782576,1 minggu,Berkualitas
1_17.JPG,132.89919797240503,108.5039749468559,90.65774913937553,56.612336822308436,42.936142031769286,34.34775925964502,1 minggu,Berkualitas
1_23.JPG,134.09765895224487,109.68463579763889,91.97789049830459,58.500134583114594,44.612814224173675,36.46557235984259,1 minggu,Berkualitas
1_24.JPG,133.59211163380326,111.69238846547432,95.51192209002184,58.56103056270348,45.0589188405144,36.629421169272824,1 minggu,Berkualitas
1_25.JPG,141.00481708397217,118.65780663657262,98.81906635147324,63.91139600741229,48.88043269182493,39.06622457647871,1 minggu,Berkualitas
1_26.JPG,132.14486554572517,108.3352430087921,89.515179416254,57.17349822043536,43.380064016654956,34.546574477046114,1 minggu,Berkualitas
1_27.JPG,130.79694096109563,108.2768052989743,90.48677874945542,56.45578318695358,43.13561624948498,35.07002921762138,1 minggu,Berkualitas
1_29.JPG,129.39827174583863,106.28592341377997,88.42098318032428,55.05574600064953,42.32349020345977,34.91322828398994,1 minggu,Berkualitas
1_30.JPG,130.00674149004496,110.08910083493899,95.33879479768787,55.64492299577339,43.75017069100152,36.58917260233358,1 minggu,Berkualitas
1_39.JPG,135.92304812778542,105.10680421925112,80.95590768045317,55.61892520475572,40.02475993101083,33.5645067530411,1 minggu,Berkualitas
1_40.JPG,139.73492841643045,109.70176872032509,82.98079470003333,59.5016603178812,43.0461209344813,34.930175180459514,1 minggu,Berkualitas
1_41.JPG,153.03844109882596,115.60429740575726,84.31310277866349,65.7656452547737,45.90106161210638,35.64985970545238,1 minggu,Berkualitas
1_42.JPG,154.1501615129307,117.12051458850328,86.28013419397709,66.59927044469104,46.37133630134089,35.76909837245559,1 minggu,Berkualitas
1_43.JPG,132.4277035603554,100.69780191578056,79.042342773512,47.418572962484156,35.78901893201372,33.60788631209417,1 minggu,Berkualitas
1_44.JPG,130.66319307513666,100.88534375102698,80.46226495831827,48.10569143891495,36.578928241771386,34.34798273405981,1 minggu,Berkualitas
1_45.JPG,132.73893456613843,102.8628650779971,80.86687106853913,50.4337142979271,37.784477409949496,34.38927822510464,1 minggu,Berkualitas
1_46.JPG,127.45761807470893,104.1401967239326,86.4601506577702,49.02479917741802,37.26305924506574,31.897060596605836,1 minggu,Berkualitas
1_31.JPG,133.6677094245566,111.48071957519055,94.30052848318462,58.851210653026875,45.060798881444775,37.32031427443715,1 minggu,Berkualitas
1_32.JPG,129.1053143013796,103.93805328749463,85.49756753552747,54.32200051806685,41.40758878273482,34.31618111035118,1 minggu,Berkualitas
1_33.JPG,129.1614548564906,103.92767274605227,85.36688867109844,54.718075657014914,41.44924729319764,34.24690905047549,1 minggu,Berkualitas
1_35.JPG,127.26559626661437,105.93811898501353,89.27446231734147,54.87768159702053,42.5671507118443,35.92951736849243,1 minggu,Berkualitas
1_50.JPG,131.50945597842673,99.30248828832868,76.38491957439692,40.72219616769386,31.74587433829627,30.90834210603781,1 minggu,Berkualitas
1_36.JPG,131.33729864552674,109.4136609614261,92.31580120652326,57.21787423975067,43.92603634972054,36.32898573347815,1 minggu,Berkualitas
1_51.JPG,133.48203860177725,106.31764080842485,87.01428898932338,53.14179061979898,40.01790144665888,35.60372801361532,1 minggu,Berkualitas
1_52.JPG,131.71122174637165,101.58554445237529,79.62492862241257,50.088790695163304,37.492006972400866,33.6201318301973,1 minggu,Berkualitas
1_53.JPG,131.82198783617224,104.13430685921139,82.91208463698916,51.776080845907885,39.19055335548184,34.95114462624939,1 minggu,Berkualitas
1_54.JPG,130.67600929024107,99.1847692590372,76.58121828842943,47.33569524655592,35.510576787641014,32.2765886659496,1 minggu,Berkualitas
1_37.JPG,127.67286798156573,102.80402990382763,84.67405716995391,53.14028175744475,40.8388046220946,35.093213855756034,1 minggu,Berkualitas
1_56.JPG,131.83203380390827,100.68724537893293,78.48314731052518,44.96248367998522,34.56308171220599,32.741860417840044,1 minggu,Berkualitas
1_38.JPG,130.20958016419712,104.71582409465901,85.58470699102068,55.24054215446425,42.214670049627614,36.02961012627757,1 minggu,Berkualitas
1_57.JPG,132.8794414829417,100.58224080200391,77.36658608456435,39.58206847214991,31.363791644039114,32.09312353035564,1 minggu,Berkualitas
1_18.JPG,132.26603353636554,111.99364821612743,93.34597127872676,55.976722727025056,44.19198915769862,37.138507012805725,1 minggu,Berkualitas
1_19.JPG,135.08428596889604,113.21323931296702,94.82344315211364,56.71401555341617,44.610322904018794,36.70583408264079,1 minggu,Berkualitas
1_59.JPG,135.84478491655636,105.6283108658832,82.8462784913666,53.65491528841857,40.45632587597504,33.39630399065591,1 minggu,Berkualitas
1_60.JPG,135.9524431760656,106.97758404943302,85.23358322997873,55.84872744213507,41.679866936777,34.169995247745916,1 minggu,Berkualitas
1_20.JPG,135.31858416915634,106.27404578989086,83.4349896728858,54.49539774252136,40.48581749509786,32.821185102403504,1 minggu,Berkualitas
1_8.JPG,134.5140868974881,104.57810676818143,81.20678992701968,52.15345083111304,38.60061329121532,31.378795704893157,1 minggu,Berkualitas
1_21.JPG,133.50985199839792,107.31055814066211,85.12642063935468,55.78151349312657,41.7489393555195,33.91017191168983,1 minggu,Berkualitas
1_22.JPG,132.384564694911,102.63638542320233,78.68652513637034,50.14563929435553,37.24456385194371,30.4357028601365,1 minggu,Berkualitas
1_63.JPG,137.92824555865357,107.96204842661092,84.16564349302344,58.17373944004063,43.06415762875371,34.37475023320873,1 minggu,Berkualitas
1_64.JPG,135.2341394325653,103.28907317443449,79.3170482214385,52.74618438304804,39.07398068090057,31.9231556417457,1 minggu,Berkualitas
1_65.JPG,135.84416103184273,102.63013680324357,78.58687753585134,49.07138638080127,36.52860652545238,31.040476142857262,1 minggu,Berkualitas
1_69.JPG,135.83997209722108,108.04753527788561,85.63161990276771,56.732211248202546,42.788563352482605,35.34675913514563,1 minggu,Berkualitas
1_70.JPG,134.19888206794465,105.63407835891407,82.40278229785626,53.04221420006097,39.70805658800441,33.75330801665131,1 minggu,Berkualitas
1_71.JPG,137.47433908232946,104.95926737721794,76.51843232711597,48.66313524317806,36.7581829478726,28.95600878819591,1 minggu,Berkualitas
1_78.JPG,140.47615464994774,107.65770701571064,77.87376963830684,53.656199708993825,40.21093366621066,30.487062042695243,1 minggu,Berkualitas
1_73.JPG,140.7796042037461,110.24277904907196,82.27249470294093,56.638217153345906,42.62404046945228,32.911682599978604,1 minggu,Berkualitas
1_74.JPG,136.88652360241252,105.33608782941064,76.83384391739114,50.140813426736855,38.22360106778689,30.108978651690087,1 minggu,Berkualitas
1_75.JPG,136.96863398625783,104.1421341400882,73.84048697175044,46.609583488234726,35.18717584934742,28.274555003199918,1 minggu,Berkualitas
1_77.JPG,140.0867190070147,102.40043403463261,73.14463973942576,45.935350032341105,33.811944881644735,27.861452463039267,1 minggu,Berkualitas
1_79.JPG,138.3591290864053,103.49120499284177,76.17248248959795,48.67178762392928,36.062072279797256,29.356803569065985,1 minggu,Berkualitas
1_80.JPG,140.47948346984805,107.04996216168091,80.17485680792973,55.61290198402849,39.84740531010889,30.047261955706304,1 minggu,Berkualitas
1_88.JPG,138.44473765475422,104.23037440461151,74.59091313176684,48.05147304079495,35.40367666132405,27.68312867929082,1 minggu,Berkualitas
1_89.JPG,137.25846333678012,106.11571195218185,79.08178495963418,51.84464484241044,38.55678922877597,29.761129356052436,1 minggu,Berkualitas
2_1.JPG,139.04982089984384,111.27017515340177,86.61912121631207,59.58722541680232,44.713905419943316,35.07224198416976,2 minggu,Berkualitas
2_2.JPG,137.12025822691083,108.54196272801231,83.26171787329166,58.38598534767466,43.75616689484623,34.31313608969733,2 minggu,Berkualitas
2_3.JPG,137.60603046752183,108.83326883451495,83.3848304799056,59.41395902927144,44.47981571490429,34.827707904620546,2 minggu,Berkualitas
2_4.JPG,137.65996635247936,109.69087720811854,85.07544162370856,59.24641056190479,44.43914503902589,35.04044198989503,2 minggu,Berkualitas
2_5.JPG,139.53582482924537,110.72265182617913,86.13004184239021,59.34612611821561,44.852663366645835,35.758722509075966,2 minggu,Berkualitas
2_6.JPG,141.62211159924092,113.25439786144354,88.42054188945035,60.7880442264043,45.80827489317943,36.53774221153113,2 minggu,Berkualitas
2_7.JPG,140.99920237603084,111.1698287414594,86.41293394869564,59.492823580149775,44.71614219335381,35.35244455832249,2 minggu,Berkualitas
2_8.JPG,139.52601274020972,111.33987025891759,85.71584597863942,60.35199068316867,45.08989567583466,34.45053320042344,2 minggu,Berkualitas
2_9.JPG,136.5764035322451,107.45330096716235,82.470978248404,57.4538043678611,42.85573938459144,33.53928370204801,2 minggu,Berkualitas
